hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
100a22f3764124971bec796a000fbf9b308d5e4d661da1096d1e45eb836cdc8e,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,4.0,16000.0,0.92,0.1325141501878195,,
92434cc6b45e92f2cad484134a86a924153851b44894ac1cf7e926f8e7fdfbb6,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,5.0,16000.0,0.92,0.1325141501878195,,
0e627eef52ca2fbe336a0bf5310835e4122e79b50c860c0954c5d7ca39339d0e,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,7.5,16000.0,0.92,0.1325141501878195,,
b1b893b6d6ff6a8d7a7e27c30230492e91e80db05accdd4e0112e4d33b4ced9d,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,10.0,16000.0,0.92,0.1325141501878195,,
f02b4d2d6bf0e3635d008c0fe6a36f2fcf542f77259583b245143b5043361679,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,1.0,,0.872,0.1821428011204395,,
061abd349d2814c0ed9637154cb763f3d299bf28462cc880e923074aeb610a1f,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,1.5,,0.872,0.1821428011204395,,
d7d5f5c0143a6c701a1bd179237acb9b73924ed131895311740da46dae83c69a,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,2.0,,0.872,0.1821428011204395,,
426346350aa20f99978d5ea08208e4a69ae10c9e01b9e87c30db6e70e2b6967d,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,2.5,,0.872,0.1821428011204395,,
6a35f71dc0898853084d0a0acda638037461a9a87b85e339a6646f668e8f7f07,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,3.0,,0.872,0.1821428011204395,,
8d444c9bc86417fa1dbbaf236d46bc656155817b67155dfa1f887bd721e44731,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,4.0,,0.872,0.1821428011204395,,
